57800
55488
101695
136958
40362
268037
114638
36163
126960
8664
896
97997
42284
844096
381565
6400
128
19008
11191
3920
2736
204120
79092
27702
64343
596232
34200
327680
309582
414207
89600
4312
2057
588
101695
188203
1400
23660
21875
135424
2736
44032
682011
30576
44649
1800
142848
73008
534375
1500
19584
577980
66096
126960
90774
169065
301644
14112
5888
15004
4725
295988
95817
9747
145794
584064
2304
1028850
23660
2592
26973
301644
4312
2448
257594
145152
11466
57800
72557
97498
2592
116380
1700
90774
46128
196630
12348
136958
6647
365904
261075
125550
80000
458294
24786
333396
10830
104544
5175
96000
16928
14520
122728
55488
637
59616
6936
50864
25515
100548
128
129076
557326
37800
23750
7452
128122
145152
240426
58956
109091
123525
32799
216384
97498
207866
52272
6144
13671
2592
5175
63504
2736
201204
416500
52020
102608
433526
768
204120
100548
217800
112789
15488
5888
156672
123525
29889
23125
2592
16940
71188
86400
63504
1936
1700
67081
52272
548720
765850
114638
896
141772
69819
74529
637
19584
6647
136958
1600
104222
115425
216384
195372
329427
121500
1500
24336
123525
174267
590148
136958
118336
751400
18515
16456
3042
49005
11191
128
209952
243675
110352
43008
54332
31958
588
4950
160000
180000
12789
7514
101695
43245
182585
5888
139656
588
265756
315208
243675
12400
121500
22500
8424
490268
599136
20625
189280
9396
15488
142848
1133272
145794
73926
122728
202248
192456
7514
121968
51183
17986
110940
6936
503792
761788
41984
143585
128
139656
195372
357192
6936
6144
68450
374616
60912
305122
9072
13230
