1400
47104
17457
768
360
768
637
6936
128
6656
128
1215
15004
588
10400
62475
1600
181168
29008
18515
40500
93492
128
3920
2057
20625
130331
47104
286517
11600
30618
25515
105393
11600
140544
8424
2057
3042
121500
119475
82134
1600
9025
26973
43008
88000
5175
4312
141376
2448
23660
112288
38440
90774
60025
98784
27040
3724
32799
23125
29160
64343
896
12789
5376
75088
19584
15972
4725
128
24375
45056
5632
69819
72557
61250
10830
245572
588
10108
110940
188203
166464
43245
5175
64800
10800
25012
32799
45056
20625
75088
114224
69819
45056
42284
14520
17986
1215
4950
